

中文名,外文名,车站代码,投用日期,车站等级,所属地区,区域管理,建筑面积,站台规模,主要线路,年客运量,车站地址,车站性质
南京火车站,Nanjing Railway Station,16805,1905年（清光绪三十一年）,一等站,['南京市'],['中国铁路上海局集团有限公司'],约10万平方米,16座站台,"['京沪铁路', '沪宁高铁', '宁合高速铁路', '宁启铁路', '宁铜铁路']",[''],['玄武区'],['枢纽站']
中文名,外文名,投用日期,车站等级,所属地区,区域管理,建筑面积,站台规模,主要线路,年客运量,车站地址,车站性质,车站地位
南京南站,Nanjingnan Railway Station,2011年6月28日,特等站,['南京市'],['中国铁路上海局集团有限公司'],45.8万平方米,28个,"['京沪高速铁路', '沪汉蓉高速铁路', '宁杭城际铁路', '宁安城际铁路', '沿江高铁', '宁通高铁']",[''],['雨花台区'],['枢纽站'],国家铁道枢纽站
中文名,外文名,位于,邮编,始建于
同江站,Tongjiang Railway Station,黑龙江省同江市同江镇,156100,2003年10月
中文名称,外文名称,类别,地点,竣工时间,开放时间,邮政编码,隶属单位,车站性质,途径线路,站台规模,车牌代码,电话区号,建站时间
山海关站,Shanhaiguan Railway Station,特等站,秦皇岛市山海关区南关大街1号,1895.12.15,1894年6月,066200,['沈阳铁路局'],区段站，编组站,京哈线、津山线、沈山线,4台11线,冀C,0335,['']
中文名,外文名,曾用站名,车站地址,邮政编码,兴建时间,车站等级,隶属单位,途经铁路,车站性质,客运业务,站台规模
白城站,BaichengRailway Station,['白城子'],"['吉林', '白城', '洮北区']",137000,1925年,一等站,沈阳铁路局白城车务段,平齐铁路、长白快铁、白阿铁路等,区段站、技检站、编组站、枢纽站,办理旅客乘降；行李、包裹托运,4台，7台号，16线
中文名,外文名,曾用站名,隶属单位,车站地址,邮政编码,重建时间,车站性质
松原火车站,Songyuan Railway Station,前郭站,沈阳铁路局白城车务段,吉林省松原市建华路,131100,2014年4月26日,综合交通枢纽客运站
中文名,外文名,车站等级,所属局段,铁道线路,车站地址,车站性质
乌兰浩特站,Ulanhot Railway Station,二等站,沈阳铁路局白城车务段,长白乌铁路、白阿线、锡乌线,内蒙古自治区乌兰浩特市,始发站
中文名,外文名,站址,始建时间,隶属,等级,邮政编码
济宁站,Jining Railway Station,山东省济宁市任城区建设南路1号,1912年,济南铁路局兖州车务段,二等站,272000
中文名,外文名,地理位置,邮政编码,隶属单位,车站等级,车站办理,站台规模,开通时间,车站类型
日照站,Rizhao Railway Station,山东省日照市东港区海滨五路1号,276826,济南铁路局,一等站,客货乘降,2台4线,1986年,普高混合
中文名,外文名,车站位置,车站规模,开通时间,隶属铁路局,车站等级,轨道交通,城际铁路
['宁波站'],Ningbo Railway Station,"['宁波', '海曙区']",8台16线,['12月28日'],['上海铁路局'],一等站,地铁2号线，地铁4号线（在建）,余姚城际铁路
中文名,外文名,车站类别,车站地点,开工时间,使用时间
东莞火车站,DONGGUAN RAILWAY STATION,二等站,东莞市石龙镇与茶山镇交界处,2009年04月13日,2014年01月08日
中文名,外文名,建立时间,火车站等级,隶属单位,地理位置,途经线路,车站规模
东莞东站,Dongguandong Railway Station,1990年,二等站,['广州铁路（集团）公司'],['常平镇'],"['广梅汕铁路', '京九铁路']",五站台与八股道
中文名,外文名,曾用名,建于,站址,隶属铁路局,等级,车站规模
惠州站,Huizhou Railway Station,惠州北站,1990年,广东省惠州市惠城区小金口街道,广州铁路(集团)公司惠州车务段,二等站,3台6线
中文名,外文名,车站等级,隶属铁路局,站房面积,通车时间,车站代码,接入干线,接入城际轨道,车站性质,站台到发线,车站地点
汕头火车站,Shantou Railway Station,['一等站'],['广州铁路（集团）公司'],10.3万平方米,['1995年'],24467,广梅汕铁路、梅汕客专、广汕客专,粤东城际铁路、汕头轻轨1号线,综合交通枢纽站、始发终到站,4台7线，规划扩建后11台21线。,汕头市龙湖区泰山路
中文名,外文名,投用日期,车站等级,所属地区,区域管理,建筑面积,站台规模,主要线路,车站地址,别名
成都东站,Chengdudong Railway Station,2011年5月8日,特等站,四川省成都市,['中国铁路成都局集团有限公司'],22万平方米,14台26线,"['沪汉蓉高速铁路', '成渝高速铁路', '西成高速铁路', '成绵乐城际铁路', '成贵高速铁路', '蓉昆高速铁路']",成都市成华区青衣江路,沙河堡(pù)站、火车东站
中文名,外文名,位置,隶属,车站等级,站房规模,车站规模,到发线,正线,售票窗口,线路
南充火车站,Nanchong Railway Station,南充市顺庆区铁欣路1号,成都铁路局遂宁车务段,二等站,9105平方米,4站台，7台面，11线,9（含1条油专线）,2,32（18人工、14自动）,达成复线
中文名,外文名,站址,邮政区码,建立时间,车站等级,隶属管辖,业务,车牌代码,电话区号,占地面积
乌鲁木齐南站,Urumqi South Railway Station,乌鲁木齐沙依巴克区南站路135号,830002,1962年12月,一等站,['中国铁路乌鲁木齐局集团有限公司'],客货运,新A,0991,2平方千米
中文名,外文名,地址,途径线路,车站规模,隶属单位,站房面积,车场形式,车站性质,通车时间,初期线路
南充北站,Nanchongbei Railway Station,['南充市'],兰渝铁路，达成铁路西段,3台8线（预留到5台11线）,成都铁路局,16000平米,纵列式三级三场,中间站,2015年12月30日,兰渝铁路广渝段，达成铁路西段
中文名,外文名,拼音名,车站地址,铁道线路,建立时间,隶属单位,台线规模,站房建筑面积,车站等级,开通时间,车站性质,邮政编码,电话区号
乌鲁木齐站,Urumqi Railway Station,wu lu mu qi zhan,乌鲁木齐市经济技术开发区,"['兰新高铁', '兰新铁路', '北疆铁路']",2013年4月,['中国铁路乌鲁木齐局集团有限公司'],9台18线,约10万平方米,['特等站'],2016年8月12日,枢纽站,830001,0991
中文名,外文名,所属地区,车站等级,站台规模,经过线路,始建时间,隶属
大庆站,СТ.Сятюу,黑龙江省大庆市萨尔图区,一等站,3台7线,滨洲线,1902年,哈尔滨铁路局大庆车务段
中文名,外文名,曾用名,车站等级,铁路线路,车站地址,所属单位,建站时间,开通时间,站台规模,车站性质,邮政编码,电话区号,客运业务,货运业务,建筑面积
大庆西站,Daqingxi Railway Station,让湖路站,一等站,"['滨洲铁路', '通让铁路', '哈齐客专']",大庆市让胡路区庆虹路40号,哈尔滨铁路局,1900年,2013年11月20日,8台号13线,高普混合、始发终到站、枢纽站,163712,0459,办理旅客乘降：行李、包裹托运,仅办理专用线、专用铁路货运作业,50000平方米
中文名,外文名,车站代码,投用日期,车站等级,所属地区,区域管理,建筑面积,站台规模,主要线路,车站地址,售票设施,车站性质,布局方式,邮政区码,电话区号
齐齐哈尔站,Qiqihar Railway Station,56675,1909年（清宣统元年始建）,['特等站'],中华人民共和国·黑龙江省·齐齐哈尔市,['哈尔滨铁路局'],1.8万平方米（站房规模）,7台11线(全部为高站台),"['平齐铁路', '齐北铁路', '哈齐客运专线']",齐齐哈尔市铁锋区站前大街136号,自动售票、自动取票、人工售票,高普混合站,线侧平式布局,161002,0452
中文名,外文名,始建时间,等级,隶属,地址,车站规模,地铁站,气候
沈阳北站,"['North', 'Railway', 'Station']",1990年12月22日,一等站,['沈阳铁路局'],['沈河区'],8台，16线,沈阳北站,温带季风气候
中文名,外文名,途经铁路,隶属铁路局,车站位置,车站状态,车站等级,站台规模,建筑面积,上行车站,下行车站
丽水站,Lishui Railway Station,金温铁路 新金温铁路（高铁）,上海铁路局金华车务段,莲都区芦埠村(近330国道线),已投入使用,二等站,2台5线,27656平方米,缙云西站,青田站
中文名,外文名,地址,时间,级别,线路,隶属
青田站,Qingtian Railway Station,浙江省青田县鹤城镇,1997年,三等站,金温货线，金温铁路,金华车务段
中文名,外文名,地理位置,隶属单位,车站等级,建成时间,站台数目
温州站,Wenzhou Railway Station,温州市鹿城区温州大道,金温铁道公司,客运一等站,1998年6月,4台10线
中文名,外文名,车站地址,邮政编码,开通日期,规模,上行车站,下行车站,所属线路,管理单位,公交车
武义火车站,WuYi Railway Station,['武义县'],321200,1996年4月21日,三台三线,金华站,永康站,"['金温货线', '']",浙江金温铁道开发有限公司,2 路 302路
中文名,外文名,车站等级,隶属,邮编,地址,建成时间,公交车
永康火车站,Yongkang Railway Station,三等站,浙江省金温地方铁路公司,321300,浙江省永康市西城街道,1996年,7路、9路、12路、16路
中文名,外文名,位置,建立时间,车站等级
缙云站,Jinyun Railway Station,"['浙江', '缙云', '五云']",1996年,三等站
中文名,建于,站址,隶属管辖,等级
茶陵站,1973年,湖南省茶陵县思聪街道火车站社区,南昌铁路局宜春车务段,四等站
中文名,外文名,建成时间,车站地址,车站等级,隶属铁路局,站房面积
['茶陵南站'],CHALINGNANZHAN,2014年7月1日,['茶陵县'],['三等站'],['南昌铁路局'],6000平方米
中文名,外文名,所属地区,地址,隶属铁路局,车站等级,途经铁路,始建时间,电话区号,车牌代码,电报码,拼音码,车站代码,邮政编码
萍乡站,PingXiang Railway Station,江西省萍乡市,江西省萍乡市安源区跃进北路,南昌铁路局,一等站,沪昆铁路,1901年,0799,赣J,PXG,PXI,33089,337000
中文名,外文名,所属客专,站址所在地,邮编,电话区号,站场设计,隶属管辖,站房面积,到达方式,车站类型,等级,车站中心里程,车站性质,附近车站,附近景点
['萍乡北站'],Pingxiangbei Railway Station,"['沪昆客专', '渝长厦快速铁路']",江西省萍乡市彭高镇（田中）,337000,0799,3台7线（五站台，远期7-13站台）,['南昌铁路局'],16000平方米,K9、K37、K4、高铁快巴1，2线,['高铁'],二等站,DK806+160,"['客运站', '中间站', '枢纽站']","['长沙南站', '醴陵东站', '萍乡站']","['武功山', '安源', '杨岐山', '孽龙洞']"
中文名称,外文名称,别名,电话区号,邮政区码,地理位置,著名景点,机场,火车站,车牌代码,开通时间,总建筑面积,站场规模,途径铁路,站房面积,车站等级,隶属管辖
宜春站,Yichun Railway Station,[''],0795,336000,江西省宜春市袁州区袁州新城袁州大道,明月山，温汤,明月山机场,宜春站,赣C,2014年9月16日,16万㎡,6台10线,['沪昆高铁'],9995㎡,二等站,南昌铁路局宜春车务段
中文名,外文名,车站等级,车站属性,区域管理,车站地址,开通时间,占地面积,站线规模,途经线路,地铁线路
深圳北站,Shenzhen North Railway Station,['特等站'],"['高铁站', '枢纽站', '客运站']",['中国铁路广州局集团有限公司'],"['深圳市', '龙华区', '民治街道']",2011年6月22日,240万平方米,"['站台', '股道']",['厦深铁路'],深圳地铁4号线、5号线
中文名,外文名,投用日期,车站等级,所属地区,区域管理,建筑面积,主要线路,车站地址,别名,地铁线
成都站,Chengdu Railway Station,1952年7月1日,['特等站'],['成都市'],['中国铁路成都局集团有限公司'],16万平方米,"['成昆铁路', '宝成铁路', '达成铁路']",['金牛区'],火车北站,"['成都地铁1号线', '成都地铁7号线']"
中文名,外文名,地理位置,邮政编码,建设时间,隶属铁路局,等级,业务性质,技术性质,车站规模,途径线路,公交站名
['兰州火车站'],Lanzhou Railway Station,甘肃省兰州市城关区火车站东路,730000,1952年,"['中国铁路兰州局集团有限公司', '']",['一等站'],客运站,区段站，技检站，枢纽站,普速场4台10线，高速场2台4线,陇海、包兰、兰新、兰青等,兰州车站
中文名,外文名,车站等级,站址,隶属管辖,建筑面积,站台规模,车站启用日期,车站性质,轨道交通,途经线路,公交站名,邮政编码,站房面积
兰州西站,LanzhouxiRailway Station,"['特等站', '']",['七里河区'],['兰州铁路局'],26万平方米,13台28线（含2条正线）,[''],['高铁'],兰州地铁1、2号线（在建）,"['兰新高铁', '宝兰客运专线']",兰州西站、兰州西站北广场,730050,12万平方米
中文名,外文名,隶属单位,地址,级别
柳园站,LiuYuan Railway Station,['乌鲁木齐铁路局'],甘肃省酒泉市瓜州县东大街中段,三等站
中文名,外文名,隶属单位,地理位置,级别,线别
柳园南站,LiuYuannan Railway Station,乌鲁木齐铁路局,甘肃省瓜州县柳园镇,二等站,兰新客专线
中文名,外文名,兴建时间
阿克苏站,Aksu Railway Station,1998年
中文名,地址,铁路,管辖
阿克陶站,新疆维吾尔自治区,喀和铁路,归乌鲁木齐铁路局管辖
中文名,外文名,建于,站址,隶属管辖,等级
阿拉山口站,Alashankou Railway Station,1990年,新疆区博州阿拉山口市艾比湖镇,乌鲁木齐铁路局直属,二等站
中文名,外文名,邮政编码,始建时间
阿图什站,ATuShi Railway Station,845350,1999年
中文名,外文名,地址,始建时间,邮政编码
巴楚站,BaChu Railway Station,['新疆'],1999年,843800
中文名,曾用名,启用时间
北屯市站,北屯镇站,2011年6月
中文名称,邮政区码,地理位置,火车站
博乐站,833400,"['新疆维吾尔自治区', '博乐市']","['乌鲁木齐站', '公里']"
中文名,建设时间,邮政编码,等级
布列开站,2005年,835100,四等站
中文名,地址,简介,运营时间
福海站,"['阿勒泰地区', '福海县']",是奎北铁路的重要站点之一,2009年12月29日
中文名,外文名,地址,始建时间,等级,邮编
和静站,HeJing Railway Station,"['新疆', '和静县', '和静镇']",1979年,三等站,841300
中文名,位置,线路,通车时间
和什托洛盖站,新疆塔城和布克赛尔县,奎北线,2009年12月29日
中文名,外文名,启用时间,车站地址,隶属单位,途经线路
和田站,Hetien Raoiway Stacion,2013.7.1,和田市北侧拉斯奎镇阿克塔什村,['乌鲁木齐铁路局'],['喀和铁路']
中文名,外文名,建于,站址,隶属管辖,等级
霍尔果斯火车站,Khorgas Railway Station,2009年,新疆区伊犁州霍尔果斯市友谊南路,乌鲁木齐铁路局奎屯车务段,二等站
中文名,外文名,创立时间,站址,"<a target=_blank href=""/item/%E9%82%AE%E6%94%BF%E7%BC%96%E7%A0%81"">邮政编码</a>",业务,等级
精河站,Jinghe Railway Station,1990年,"['新疆维吾尔自治区', '精河县', '精河镇']",833300,客货运,四等站
中文名,外文名,地址,所处铁路,经过车次
精河南站,Jinghenan railway station,['精河县'],精伊霍铁路,K9789K979058155816
中文名,外文名,地理位置,等级,始建时间
喀什火车站,Kashgar Railway Station,新疆喀什市,一等站,1999年
中文名,外文名,历史,等级,地址
克拉玛依站,Karamay Railway Station,2007年,二等站,新疆维吾尔自治区
中文名,外文名,地址,建成时间,隶属单位,邮编
库车站,Kuche Railway Station,"['新疆', '库车县', '库车镇']",1998年,['乌鲁木齐铁路局'],842000
中文名,外文名,主管单位,途经铁路,上行站,下行站,始建时间,启用时间,车站等级
库尔勒站,Korla Railway Station,库尔勒车务段,[''],美克企业站、塔什店站、库东站,库北站,1979年,[''],一等站
中文名,外文名,建于,站址,隶属管辖,等级
奎屯站,Kuitun railway station,1990年,新疆区伊犁州奎屯市火车站街道,乌鲁木齐铁路局奎屯车务段,一等站
中文名,站址,邮政编码,始建时间
轮台站,"['新疆', '轮台县', '轮台镇']",841600,1998年
中文名,地理位置,邮政编码,修建时间
玛纳斯站,新疆维吾尔自治区,832200,1988年
中文名,位于,始建于,现为
玛纳斯湖站,新疆维吾尔自治区,2007年,四等站
中文名,距和田站,位于,距喀什站
墨玉站,17公里,"['新疆维吾尔自治区', '和田地区', '墨玉县']",468公里
中文名,外文名,建立时间,货运,隶属
尼勒克站,Nileke railway station,建于2005年,办理整车、零担货物发到,乌鲁木齐铁路局奎屯车务段管辖


中文名,位于,客运,货运
莎车火车站,"['新疆维吾尔自治区', '喀什地区', '莎车县']",办理旅客乘降；行李、包裹托运,办理整车货物发到
中文名,建于,站址,隶属管辖,等级
沙湾县站,1990年,新疆区伊犁州塔城地区沙湾县,乌鲁木齐铁路局奎屯车务段,四等站
中文名,外文名,车站位置,管辖归属,车站等级
石河子站,Shihezi Railway Station,"['新疆维吾尔自治区', '石河子市']",['乌鲁木齐铁路局'],三等站
中文名,位于,客运,北距喀什站
疏勒站,"['新疆维吾尔自治区', '喀什地区', '疏勒县']",办理旅客乘降,14公里
中文名,位于,始建于,级别
吐哈站,新疆维吾尔自治区鄯善县,2009年,三等站
中文名,外文名,车站等级,车站地址,车站性质,邮政编码,兴建时间,隶属单位
吐鲁番站,Tulpan Railway Stacion,二等站,吐鲁番市高昌区大沿河镇,区间站,838001,1960年,['乌鲁木齐铁路局']
中文名,外文名,开工时间,竣工时间,站区面积,距市中心,容纳,隶属
吐鲁番北站,Tulufanbei Railway Station,2013年4月5日,2014年8月,15万平方米,15公里,1200人,乌鲁木齐铁路局
中文名,"<a target=_blank href=""/item/%E9%82%AE%E6%94%BF%E7%BC%96%E7%A0%81"">邮政编码</a>",历史,等级
乌西站,830023,建于1962年,一等站




中文名,外文名,站址,邮政编码,始建时间
焉耆站,YanShi Railway Station,"['新疆', '焉耆回族自治县', '焉耆镇']",841100,1979年
中文名,地点,客运,货运
叶城站,"['新疆维吾尔自治区', '喀什地区', '叶城县']",办理旅客乘降；行李、包裹托运,办理整车货物发到
中文名,外文名,兴建时间
伊宁站,Yining Railway Station,2010.7.1
中文名,站址,邮政编码,所属路线
伊宁东站,伊犁哈萨克自治州伊宁县,835100,精霍铁路
中文名,位于,北距喀什站,"东距<a target=_blank href=""/item/%E5%92%8C%E7%94%B0"">和田</a>站"
英吉沙站,"['新疆维吾尔自治区', '英吉沙县']",66公里,419公里
中文名,地点,性质,特点
泽普站,"['新疆维吾尔自治区', '喀什地区', '泽普县']",['和田'],临近国道G315
中文名,外文名,始建时间,等级
鄯善火车站,ShanShan Railway Station,1960年,三等站
中文名,外文名,所在地,建立时间,等级,隶属,站级
鄯善北站,Shanshanbei railway station,新疆维吾尔自治区鄯善境内,2009,三等站,乌鲁木齐铁路局,高铁站（兰新铁路干线）
中文名,外文名,车站性质,邮政编码,车站地区,隶属
哈密站,kumul Rilway Station,二等站,0902,哈密市伊州区,乌鲁木齐铁路局哈密车务段
中文名,外文名,投用日期,车站等级,所属地区,区域管理,站台规模,主要线路,车站地址,客运业务,货运业务,地铁线,别称
成都南站,Chengdunan Railway Station,2014年12月20日,客货特等站,['成都市'],['中国铁路成都局集团有限公司'],5台11线,"['成贵高铁', '成昆铁路', '成绵乐城际铁路']",成都高新区桂溪街道,旅客乘降、行李托运、包裹托运,整车货物发到,"['成都地铁1号线', '成都地铁7号线']",火车南站
中文名,外文名,隶属单位,地理位置,级别,线别
柳园南站,LiuYuannan Railway Station,乌鲁木齐铁路局,甘肃省瓜州县柳园镇,二等站,兰新客专线
中文名,外文名,车站等级,隶属铁路局,途径线路,开通时间
和硕站,Heshuo Station,三等站,['乌鲁木齐铁路局'],['南疆铁路'],2015年2月1日
中文名,隶属,使用,性质
马兰站,乌鲁木齐铁路局,2015年2月1日,火车站
中文名称,外文名称,别名,行政区类别,所属地区,电话区号,邮政区码,地理位置,面积,车站级别,车站规模,车站业务,铁路线路,开通时间
大庆东站,Daqing East Railway Station,['龙凤站'],['龙凤区'],中国 黑龙江省 大庆市 龙凤区,0459,163711,大庆市龙凤区民安路88号,约27万平方米,['一等站'],4台8线,办理旅客乘降，行李包裹托运,"['滨洲铁路', '哈齐高速铁路']",2015年3月11日
中文名,外文名,站址,直属单位,营业时间,站台规模,雨棚规模,站房规模,建筑面积,占地面积,布局方式,车站等级,电话区号,气候条件,邮政编码,主要客专线路,主要普通线路
齐齐哈尔南站,Qiqiharnan Railway Station,黑龙江省齐齐哈尔市嫩江环路1号,['哈尔滨铁路局'],4:30-21:50,12台14线（预留3台号3线）,26948平方米,29957平方米,67962平方米,20万平方米,线侧平式布局,一等站,0452,温带季风气侯,161005,['哈齐高铁'],尚无




中文名,外文名,隶属,线路,上行站,下行站,等级
兰州新区站,Lanzhouxinqu Railway Station,兰州铁路局,兰中城际铁路,中川机场站,西固站,三等站
中文名,外文名,隶属,线路,上行站,下行站,等级
兰州新区站,Lanzhouxinqu Railway Station,兰州铁路局,兰中城际铁路,中川机场站,西固站,三等站
中文名,外文名,始建时间,等级,车站性质,隶属单位,候车室,站台
加格达奇站,JiaGeDaQi Railway Station,1966年,一等站,区段站、技检站、编组站,哈尔滨铁路局,线侧平式候车室,计划2016年改建高站台
中文名,外文名,建于,站址,隶属管辖,等级
漠河站,Mohe railway station,1972年,黑龙江省大兴安岭地区漠河县,哈尔滨铁路局加格达奇车务段,三等站
中文名,外文名,始建时间,等级
讷河站,NeHe Railway Station,1933年,三等站
中文名,外文名,地址,等级,始建时间,隶属,车站规模,地铁
['沈阳站'],"['Railway', 'Station']",沈阳市和平区胜利南街2号,['特等站'],1899年11月,['中国铁路沈阳局集团有限公司'],18台面19线,['沈阳站']
中文名,外文名,车站地址,兴建时间,隶属铁路局,车站等级,车站性质,客运业务,货运业务,途径线路,上行车站,下行车站,途径地铁
青岛站,QingDao Railway Station,['青岛'],1899年（光绪25年）,['中国铁路济南局集团有限公司'],['特等站'],区段站、技检站,办理旅客乘降；行李、包裹托运,办理整车、零担货物发到,胶济铁路、胶济客运专线,青岛北站,无,['青岛地铁3号线']
中文名,外文名,车站地址,隶属铁路局,投入使用时间,站场规模,车站等级,上行车站,下行车站,途经铁路,业务性质,途经地铁
青岛北站,Qingdaobei Railway Station,"['山东', '青岛']",['中国铁路济南局集团有限公司'],2014年01月10日,8台18线,['特等站'],['胶州北站'],['青岛站'],['胶济铁路'],办理旅客乘降；行李、包裹托运,['青岛地铁1号线']
中文名,外文名,途径线路,位于,热点,隶属
金山北站,JinShan North Railway Station,['沪杭高铁'],朱泾镇区与枫泾镇区,['卫星村'],上海铁路局
中文名,外文名,建造面积,地理位置,技术性质,途径线路,交通,通车时间
松江南站,Songjiang South Railway Station,7839平方米,松江区盐仓路,中间站,沪昆高铁,['松江南站站'],2010年10月26日
中文名,外文名,隶属铁路局,车站地址,途径线路,开通时间,经过车次,客流量,车站等级,拼音码,电报码,TMIS
苍南站,Cangnan Railway Station,上海铁路局,浙江省苍南县灵溪镇,杭深铁路温福段,2009年,G56、G55、G164等,22.5万人（2012年）,二等站,CNA,-CEH,33998
中文名,地理位置,邮政编码,修建时间,隶属铁路局,级别
长兴站,"['长兴县', '雉城镇', '光明路']",313100,1960年,上海铁路局,三等站
中文名,外文名,位于,始建于,原名
长兴南火车站,Changxingnan railway station,"['浙江省', '长兴县', '雉城镇']",1960年，,长兴火车站
中文名,外文名,地理位置,省份,邮编
德清站,Deqing Railway Station,"['德清', '乾元镇']",['浙江'],313216
中文名,外文名,原名,位置,隶属
德清西站,Deqingxi railway station,原德清站、原莫干山站,"['浙江', '德清']",上海铁路局
中文名,地址,途径线路,站房面积,站台,售票口,单层候车室
奉化站,"['中国', '奉化区']",甬台温铁路 甬金铁路,2920平方米,两个,5个,容纳800余人
中文名,外文名,别名,原名,始建时间,隶属,地址,建筑面积
海宁站,Haining Railway Station,海宁火车站、海宁城站,硖石站,1909年,上海铁路局,海宁市海昌路1号,2819平方米
中文名称,所属地区,途经线路,规模,旅客发送量,建筑面积,站址,隶属铁路局
海宁西站,浙江海宁,['沪杭高铁'],两个站台,(2020年)为200万人,17027平方米,['海宁'],['上海铁路局']
中文名,外文名,地址,总建筑面积,规模,站台规模,隶属铁路局,开通时间
湖州站,Huzhou Railway Station,浙江省湖州市城郊西塞山景区东侧,19920平方米,一等站规模,3台7线，远期规划10台18线,上海铁路局,2013年7月1日
中文名,外文名,规模,站址,等级,途经线路,隶属铁路局,建筑面积
嘉善南站,Jiashannan Railway Station,2台4线,"['嘉善县', '大云镇', '江家村']",三等站,['沪杭高铁'],['上海铁路局'],4998平方米
中文名,外文名,地址,始建,车站性质,规模
嘉兴火车站,Jiaxing Railway Station,"['嘉兴市', '南湖区']",1909年,二等站,4台6线(5个站台面)
中文名,外文名,规模,站址,途经线路,总建筑面积,等级,开通时间,隶属铁路局
